Activity_Name,Activity_Instance_ID,Participant_ID,Date,Attended,Minutes_Attended
Surfing 101,3384580,46863147,1/23/2019,Y,180.0
Surfing 101,3384580,46863147,1/28/2019,Y,180.0
Surfing 101,3384580,46863147,1/30/2019,Y,180.0
Surfing 101,3384580,46863147,2/4/2019,Y,180.0
Surfing 101,3384580,46863147,2/11/2019,Y,180.0
Surfing 101,3384580,46863147,2/13/2019,Y,180.0
Surfing 101,3384580,46863147,2/25/2019,Y,180.0
Surfing 101,3384580,46863147,3/4/2019,Y,180.0
Surfing 101,3384580,46863147,3/6/2019,Y,180.0
Surfing 101,3384580,46863147,3/11/2019,Y,180.0
Surfing 101,3384580,46863147,3/13/2019,Y,180.0
Surfing 101,3384580,46863147,3/18/2019,Y,180.0
Surfing 101,3384580,46863147,3/20/2019,Y,180.0
Surfing 101,3384580,46863147,4/1/2019,Y,180.0
Surfing 101,3384580,46863147,4/3/2019,Y,180.0
Surfing 101,3384580,46863147,4/8/2019,Y,180.0
Surfing 101,3384580,46863147,4/10/2019,Y,180.0
Surfing 101,3384580,46863147,4/15/2019,Y,180.0
Surfing 101,3384580,46863147,4/17/2019,Y,180.0
Surfing 101,3384580,46863147,4/22/2019,Y,180.0
Surfing 101,3384580,46863147,4/29/2019,Y,180.0
Surfing 101,3384580,46863147,5/6/2019,Y,180.0
Surfing 101,3384580,46863147,5/8/2019,Y,180.0
Surfing 101,3384580,46863147,5/13/2019,Y,180.0
Surfing 101,3384580,46863147,5/20/2019,Y,180.0
Surfing 101,3384580,46863147,5/22/2019,Y,180.0
Surfing 101,3384580,46863178,8/22/2018,Y,180.0
Surfing 101,3384580,46863178,8/24/2018,Y,300.0
Surfing 101,3384580,46863178,8/27/2018,Y,180.0
Surfing 101,3384580,46863178,8/29/2018,Y,180.0
Surfing 101,3384580,46863178,9/3/2018,Y,180.0
Surfing 101,3384580,46863178,9/5/2018,Y,180.0
Surfing 101,3384580,46863178,9/7/2018,Y,300.0
Surfing 101,3384580,46863178,9/10/2018,Y,180.0
Surfing 101,3384580,46863178,9/12/2018,Y,180.0
Surfing 101,3384580,46863178,9/17/2018,Y,180.0
Surfing 101,3384580,46863178,9/19/2018,Y,180.0
Surfing 101,3384580,46863178,9/21/2018,Y,300.0
Surfing 101,3384580,46863178,9/24/2018,Y,180.0
Surfing 101,3384580,46863178,9/26/2018,Y,180.0
Surfing 101,3384580,46863178,9/28/2018,Y,300.0
Surfing 101,3384580,46863178,10/1/2018,Y,180.0
Surfing 101,3384580,46863178,10/3/2018,Y,180.0
Surfing 101,3384580,46863178,10/5/2018,Y,300.0
Surfing 101,3384580,46863178,10/8/2018,Y,180.0
Surfing 101,3384580,46863178,10/10/2018,Y,180.0
Surfing 101,3384580,46863178,10/12/2018,Y,300.0
Surfing 101,3384580,46863178,10/15/2018,Y,180.0
Surfing 101,3384580,46863178,10/24/2018,Y,180.0
Surfing 101,3384580,46863178,10/29/2018,Y,180.0
Surfing 101,3384580,46863178,10/31/2018,Y,180.0
Surfing 101,3384580,46863178,11/5/2018,Y,180.0
Surfing 101,3384580,46863178,11/7/2018,Y,180.0
Surfing 101,3384580,46863178,11/12/2018,Y,180.0
Surfing 101,3384580,46863178,11/14/2018,Y,180.0
Surfing 101,3384580,46863178,11/26/2018,Y,180.0
Surfing 101,3384580,46863178,12/3/2018,Y,180.0
Surfing 101,3384580,46863178,12/10/2018,Y,180.0
Surfing 101,3384580,46863178,12/12/2018,Y,180.0
Surfing 101,3384580,46863178,1/7/2019,Y,180.0
Surfing 101,3384580,46863178,1/9/2019,Y,180.0
Surfing 101,3384580,46863178,1/14/2019,Y,180.0
Surfing 101,3384580,46863178,1/28/2019,Y,180.0
Surfing 101,3384580,46863178,1/30/2019,Y,180.0
Surfing 101,3384580,46863178,2/4/2019,Y,180.0
Surfing 101,3384580,46863178,2/11/2019,Y,180.0
Surfing 101,3384580,46863178,2/13/2019,Y,180.0
Surfing 101,3384580,46863178,2/25/2019,Y,180.0
Surfing 101,3384580,46863178,3/4/2019,Y,180.0
Surfing 101,3384580,46863178,3/6/2019,Y,180.0
Surfing 101,3384580,46863178,3/11/2019,Y,180.0
Surfing 101,3384580,46863178,3/18/2019,Y,180.0
Surfing 101,3384580,46863178,4/1/2019,Y,180.0
Surfing 101,3384580,46863178,4/8/2019,Y,180.0
Surfing 101,3384580,46863178,4/10/2019,Y,180.0
Surfing 101,3384580,46863178,4/15/2019,Y,180.0
Surfing 101,3384580,46863178,4/17/2019,Y,180.0
Surfing 101,3384580,46863178,4/22/2019,Y,180.0
Surfing 101,3384580,46863178,4/29/2019,Y,180.0
Surfing 101,3384580,46863178,5/6/2019,Y,180.0
Surfing 101,3384580,46863178,5/8/2019,Y,180.0
Surfing 101,3384580,46863178,5/20/2019,Y,180.0
Surfing 101,3384580,46863178,5/22/2019,Y,180.0
Surfing 101,3384580,46863487,8/20/2018,Y,180.0
Surfing 101,3384580,46863487,8/22/2018,Y,180.0
Surfing 101,3384580,46863487,8/24/2018,Y,300.0
Surfing 101,3384580,46863487,8/27/2018,Y,180.0
Surfing 101,3384580,46863487,8/29/2018,Y,180.0
Surfing 101,3384580,46863487,8/31/2018,Y,300.0
Surfing 101,3384580,46863487,9/3/2018,Y,180.0
Surfing 101,3384580,46863487,9/5/2018,Y,180.0
Surfing 101,3384580,46863487,9/7/2018,Y,300.0
Surfing 101,3384580,46863487,9/10/2018,Y,180.0
Surfing 101,3384580,46863487,9/12/2018,Y,180.0
Surfing 101,3384580,46863487,9/17/2018,Y,180.0
Surfing 101,3384580,46863487,9/19/2018,Y,180.0
Surfing 101,3384580,46863487,9/21/2018,Y,300.0
Surfing 101,3384580,46863487,9/24/2018,Y,180.0
Surfing 101,3384580,46863487,9/26/2018,Y,180.0
Surfing 101,3384580,46863487,10/1/2018,Y,180.0
Surfing 101,3384580,46863487,10/3/2018,Y,180.0
Surfing 101,3384580,46863487,10/8/2018,Y,180.0
Surfing 101,3384580,46863487,10/10/2018,Y,180.0
Surfing 101,3384580,46863487,10/15/2018,Y,180.0
Surfing 101,3384580,46863487,10/17/2018,Y,180.0
Surfing 101,3384580,46863487,10/19/2018,Y,300.0
Surfing 101,3384580,46863487,10/26/2018,Y,300.0
Surfing 101,3384580,46863487,10/29/2018,Y,180.0
Surfing 101,3384580,46863487,11/5/2018,Y,180.0
Surfing 101,3384580,46863487,11/7/2018,Y,180.0
Surfing 101,3384580,46863487,11/12/2018,Y,180.0
Surfing 101,3384580,46863487,11/14/2018,Y,180.0
Surfing 101,3384580,46863487,11/26/2018,Y,180.0
Surfing 101,3384580,46863487,11/28/2018,Y,180.0
Surfing 101,3384580,46863487,11/30/2018,Y,300.0
Surfing 101,3384580,46863487,12/10/2018,Y,180.0
Surfing 101,3384580,46863487,12/12/2018,Y,180.0
Surfing 101,3384580,46863487,12/14/2018,Y,300.0
Surfing 101,3384580,46863487,1/7/2019,Y,180.0
Surfing 101,3384580,46863487,1/9/2019,Y,180.0
Surfing 101,3384580,46863487,1/14/2019,Y,180.0
Surfing 101,3384580,46863487,1/23/2019,Y,180.0
Surfing 101,3384580,46863487,1/28/2019,Y,180.0
Surfing 101,3384580,46863487,1/30/2019,Y,180.0
Surfing 101,3384580,46863487,2/4/2019,Y,180.0
Surfing 101,3384580,46863487,2/11/2019,Y,180.0
Surfing 101,3384580,46863487,2/22/2019,Y,300.0
Surfing 101,3384580,46863487,2/25/2019,Y,180.0
Surfing 101,3384580,46863487,2/27/2019,Y,180.0
Surfing 101,3384580,46863487,3/4/2019,Y,180.0
Surfing 101,3384580,46863487,3/6/2019,Y,180.0
Surfing 101,3384580,46863487,3/8/2019,Y,300.0
Surfing 101,3384580,46863487,3/11/2019,Y,180.0
Surfing 101,3384580,46863487,3/13/2019,Y,180.0
Surfing 101,3384580,46863487,3/15/2019,Y,300.0
Surfing 101,3384580,46863487,3/18/2019,Y,180.0
Surfing 101,3384580,46863487,3/20/2019,Y,180.0
Surfing 101,3384580,46863487,3/22/2019,Y,300.0
Surfing 101,3384580,46863487,4/1/2019,Y,180.0
Surfing 101,3384580,46863487,4/3/2019,Y,180.0
Surfing 101,3384580,46863487,4/8/2019,Y,180.0
Surfing 101,3384580,46863487,4/10/2019,Y,180.0
Surfing 101,3384580,46863487,4/12/2019,Y,300.0
Surfing 101,3384580,46863487,4/15/2019,Y,180.0
Surfing 101,3384580,46863487,4/19/2019,Y,300.0
Surfing 101,3384580,46863487,4/22/2019,Y,180.0
Surfing 101,3384580,46863487,4/26/2019,Y,300.0
Surfing 101,3384580,46863487,4/29/2019,Y,180.0
Surfing 101,3384580,46863487,5/6/2019,Y,180.0
Surfing 101,3384580,46863487,5/8/2019,Y,180.0
Surfing 101,3384580,46863487,5/13/2019,Y,180.0
Surfing 101,3384580,46863487,5/20/2019,Y,180.0
Surfing 101,3384580,46863487,5/22/2019,Y,180.0
Surfing 101,3384580,46863571,4/3/2019,Y,180.0
Surfing 101,3384580,46863571,4/5/2019,Y,300.0
Surfing 101,3384580,46863571,4/8/2019,Y,180.0
Surfing 101,3384580,46863571,4/10/2019,Y,180.0
Surfing 101,3384580,46863571,4/12/2019,Y,300.0
Surfing 101,3384580,46863571,4/15/2019,Y,180.0
Surfing 101,3384580,46863571,4/17/2019,Y,180.0
Surfing 101,3384580,46863571,4/22/2019,Y,180.0
Surfing 101,3384580,46863571,4/26/2019,Y,300.0
Surfing 101,3384580,46863571,4/29/2019,Y,180.0
Surfing 101,3384580,46863571,5/3/2019,Y,300.0
Surfing 101,3384580,46863571,5/6/2019,Y,180.0
Surfing 101,3384580,46863571,5/8/2019,Y,180.0
Surfing 101,3384580,46863571,5/13/2019,Y,180.0
Surfing 101,3384580,46863571,5/15/2019,Y,180.0
Surfing 101,3384580,46863571,5/17/2019,Y,300.0
Surfing 101,3384580,46863571,5/20/2019,Y,180.0
Surfing 101,3384580,46863571,5/22/2019,Y,180.0
Surfing 101,3384580,46863571,5/24/2019,Y,300.0
Surfing 101,3384580,46863571,5/29/2019,Y,180.0
Surfing 101,3384580,46866343,8/20/2018,Y,180.0
Surfing 101,3384580,46866343,8/22/2018,Y,180.0
Surfing 101,3384580,46866343,8/24/2018,Y,300.0
Surfing 101,3384580,46866343,8/27/2018,Y,180.0
Surfing 101,3384580,46866343,8/29/2018,Y,180.0
Surfing 101,3384580,46866343,9/3/2018,Y,180.0
Surfing 101,3384580,46866343,9/5/2018,Y,180.0
Surfing 101,3384580,46866343,9/10/2018,Y,180.0
Surfing 101,3384580,46866343,9/12/2018,Y,180.0
Surfing 101,3384580,46866343,9/14/2018,Y,300.0
Surfing 101,3384580,46866343,9/17/2018,Y,180.0
Surfing 101,3384580,46866343,9/19/2018,Y,180.0
Surfing 101,3384580,46866343,9/24/2018,Y,180.0
Surfing 101,3384580,46866343,9/26/2018,Y,180.0
Surfing 101,3384580,46866343,10/1/2018,Y,180.0
Surfing 101,3384580,46866343,10/3/2018,Y,180.0
Surfing 101,3384580,46866343,10/5/2018,Y,300.0
Surfing 101,3384580,46866343,10/8/2018,Y,180.0
Surfing 101,3384580,46866343,10/10/2018,Y,180.0
Surfing 101,3384580,46866343,10/15/2018,Y,180.0
Surfing 101,3384580,46866343,10/17/2018,Y,180.0
Surfing 101,3384580,46866343,10/22/2018,Y,180.0
Surfing 101,3384580,46866343,10/24/2018,Y,180.0
Surfing 101,3384580,46866343,10/29/2018,Y,180.0
Surfing 101,3384580,46866343,10/31/2018,Y,180.0
Surfing 101,3384580,46866343,11/5/2018,Y,180.0
Surfing 101,3384580,46866343,11/7/2018,Y,180.0
Surfing 101,3384580,46866343,11/12/2018,Y,180.0
Surfing 101,3384580,46866343,11/14/2018,Y,180.0
Surfing 101,3384580,46866343,11/26/2018,Y,180.0
Surfing 101,3384580,46866343,11/28/2018,Y,180.0
Surfing 101,3384580,46866343,12/3/2018,Y,180.0
Surfing 101,3384580,46866343,12/5/2018,Y,180.0
Surfing 101,3384580,46866343,12/10/2018,Y,180.0
Surfing 101,3384580,46866343,12/12/2018,Y,180.0
Surfing 101,3384580,46866343,1/7/2019,Y,180.0
Surfing 101,3384580,46866343,1/9/2019,Y,180.0
Surfing 101,3384580,46866343,1/14/2019,Y,180.0
Surfing 101,3384580,46866343,1/16/2019,Y,180.0
Surfing 101,3384580,46866343,1/18/2019,Y,300.0
Surfing 101,3384580,46866343,1/23/2019,Y,180.0
Surfing 101,3384580,46866343,1/28/2019,Y,180.0
Surfing 101,3384580,46866343,1/30/2019,Y,180.0
Surfing 101,3384580,46866343,2/4/2019,Y,180.0
Surfing 101,3384580,46866343,2/11/2019,Y,180.0
Surfing 101,3384580,46866343,2/25/2019,Y,180.0
Surfing 101,3384580,46866343,3/4/2019,Y,180.0
Surfing 101,3384580,46866343,3/6/2019,Y,180.0
Surfing 101,3384580,46866343,3/11/2019,Y,180.0
Surfing 101,3384580,46866343,3/13/2019,Y,180.0
Surfing 101,3384580,46866343,3/18/2019,Y,180.0
Surfing 101,3384580,46866343,4/8/2019,Y,180.0
Surfing 101,3384580,46866343,4/10/2019,Y,180.0
Surfing 101,3384580,46866343,4/15/2019,Y,180.0
Surfing 101,3384580,46866343,4/19/2019,Y,300.0
Surfing 101,3384580,46866343,4/22/2019,Y,180.0
Surfing 101,3384580,46866343,4/29/2019,Y,180.0
Surfing 101,3384580,46866343,5/6/2019,Y,180.0
Surfing 101,3384580,46866343,5/13/2019,Y,180.0
Surfing 101,3384580,46866343,5/15/2019,Y,180.0
Surfing 101,3384580,46866343,5/20/2019,Y,180.0
Surfing 101,3384580,46866343,5/22/2019,Y,180.0
Surfing 101,3384580,46867944,8/20/2018,Y,180.0
Surfing 101,3384580,46867944,8/22/2018,Y,180.0
Surfing 101,3384580,46867944,8/24/2018,Y,300.0
Surfing 101,3384580,46867944,8/27/2018,Y,180.0
Surfing 101,3384580,46867944,8/29/2018,Y,180.0
Surfing 101,3384580,46867944,9/3/2018,Y,180.0
Surfing 101,3384580,46867944,9/5/2018,Y,180.0
Surfing 101,3384580,46867944,9/10/2018,Y,180.0
Surfing 101,3384580,46867944,9/12/2018,Y,180.0
Surfing 101,3384580,46867944,9/14/2018,Y,300.0
Surfing 101,3384580,46867944,9/19/2018,Y,180.0
Surfing 101,3384580,46867944,9/24/2018,Y,180.0
Surfing 101,3384580,46867944,9/26/2018,Y,180.0
Surfing 101,3384580,46867944,9/28/2018,Y,300.0
Surfing 101,3384580,46867944,10/1/2018,Y,180.0
Surfing 101,3384580,46867944,10/3/2018,Y,180.0
Surfing 101,3384580,46867944,10/8/2018,Y,180.0
Surfing 101,3384580,46867944,10/10/2018,Y,180.0
Surfing 101,3384580,46867944,10/15/2018,Y,180.0
Surfing 101,3384580,46867944,10/17/2018,Y,180.0
Surfing 101,3384580,46867944,10/22/2018,Y,180.0
Surfing 101,3384580,46867944,10/29/2018,Y,180.0
Surfing 101,3384580,46867944,11/9/2018,Y,300.0
Surfing 101,3384580,46867944,11/12/2018,Y,180.0
Surfing 101,3384580,46867944,11/14/2018,Y,180.0
Surfing 101,3384580,46867944,11/30/2018,Y,300.0
Surfing 101,3384580,46867944,12/3/2018,Y,180.0
Surfing 101,3384580,46867944,12/5/2018,Y,180.0
Surfing 101,3384580,46867944,12/7/2018,Y,300.0
Surfing 101,3384580,46867944,12/10/2018,Y,180.0
Surfing 101,3384580,46867944,12/12/2018,Y,180.0
Surfing 101,3384580,46868024,8/20/2018,Y,180.0
Surfing 101,3384580,46868024,8/22/2018,Y,180.0
Surfing 101,3384580,46868024,8/24/2018,Y,300.0
Surfing 101,3384580,46868024,8/27/2018,Y,180.0
Surfing 101,3384580,46868024,8/29/2018,Y,180.0
Surfing 101,3384580,46868024,9/3/2018,Y,180.0
Surfing 101,3384580,46868024,9/5/2018,Y,180.0
Surfing 101,3384580,46868024,9/7/2018,Y,300.0
Surfing 101,3384580,46868024,9/10/2018,Y,180.0
Surfing 101,3384580,46868024,9/12/2018,Y,180.0
Surfing 101,3384580,46868024,9/17/2018,Y,180.0
Surfing 101,3384580,46868024,9/19/2018,Y,180.0
Surfing 101,3384580,46868024,9/21/2018,Y,300.0
Surfing 101,3384580,46868024,9/24/2018,Y,180.0
Surfing 101,3384580,46868024,9/26/2018,Y,180.0
Surfing 101,3384580,46868024,10/1/2018,Y,180.0
Surfing 101,3384580,46868024,10/3/2018,Y,180.0
Surfing 101,3384580,46868024,10/5/2018,Y,300.0
Surfing 101,3384580,46868024,10/8/2018,Y,180.0
Surfing 101,3384580,46868024,10/10/2018,Y,180.0
Surfing 101,3384580,46868024,10/12/2018,Y,300.0
Surfing 101,3384580,46868024,10/15/2018,Y,180.0
Surfing 101,3384580,46868024,10/17/2018,Y,180.0
Surfing 101,3384580,46868024,10/19/2018,Y,300.0
Surfing 101,3384580,46868024,10/24/2018,Y,180.0
Surfing 101,3384580,46868024,10/29/2018,Y,180.0
Surfing 101,3384580,46868024,10/31/2018,Y,180.0
Surfing 101,3384580,46868024,11/5/2018,Y,180.0
Surfing 101,3384580,46868024,11/12/2018,Y,180.0
Surfing 101,3384580,46868024,11/14/2018,Y,180.0
Surfing 101,3384580,46868024,11/26/2018,Y,180.0
Surfing 101,3384580,46868024,11/28/2018,Y,180.0
Surfing 101,3384580,46868024,12/3/2018,Y,180.0
Surfing 101,3384580,46868024,12/5/2018,Y,180.0
Surfing 101,3384580,46868024,12/10/2018,Y,180.0
Surfing 101,3384580,46868024,12/12/2018,Y,180.0
Surfing 101,3384580,46868024,1/7/2019,Y,180.0
Surfing 101,3384580,46868024,1/9/2019,Y,180.0
Surfing 101,3384580,46868024,1/14/2019,Y,180.0
Surfing 101,3384580,46868024,1/28/2019,Y,180.0
Surfing 101,3384580,46868024,1/30/2019,Y,180.0
Surfing 101,3384580,46868024,2/4/2019,Y,180.0
Surfing 101,3384580,46868024,2/11/2019,Y,180.0
Surfing 101,3384580,46868024,3/4/2019,Y,180.0
Surfing 101,3384580,46868024,3/6/2019,Y,180.0
Surfing 101,3384580,46868024,3/11/2019,Y,180.0
Surfing 101,3384580,46868024,3/18/2019,Y,180.0
Surfing 101,3384580,46868024,4/1/2019,Y,180.0
Surfing 101,3384580,46868024,4/8/2019,Y,180.0
Surfing 101,3384580,46868024,4/10/2019,Y,180.0
Surfing 101,3384580,46868024,4/15/2019,Y,180.0
Surfing 101,3384580,46868024,4/22/2019,Y,180.0
Surfing 101,3384580,46868024,4/29/2019,Y,180.0
Surfing 101,3384580,46868024,5/6/2019,Y,180.0
Surfing 101,3384580,46868024,5/8/2019,Y,180.0
Surfing 101,3384580,46868024,5/13/2019,Y,180.0
Surfing 101,3384580,46868024,5/20/2019,Y,180.0
Surfing 101,3384580,46868024,5/22/2019,Y,180.0
Surfing 101,3384580,46868638,8/24/2018,Y,300.0
Surfing 101,3384580,46868638,8/27/2018,Y,180.0
Surfing 101,3384580,46868638,8/29/2018,Y,180.0
Surfing 101,3384580,46868638,9/3/2018,Y,180.0
Surfing 101,3384580,46868638,9/5/2018,Y,180.0
Surfing 101,3384580,46868638,9/12/2018,Y,180.0
Surfing 101,3384580,46868638,9/19/2018,Y,180.0
Surfing 101,3384580,46868638,9/26/2018,Y,180.0
Surfing 101,3384580,46868638,10/3/2018,Y,180.0
Surfing 101,3384580,46868638,10/8/2018,Y,180.0
Surfing 101,3384580,46868638,10/10/2018,Y,180.0
Surfing 101,3384580,46868638,10/17/2018,Y,180.0
Surfing 101,3384580,46868638,10/29/2018,Y,180.0
Surfing 101,3384580,46868638,10/31/2018,Y,180.0
Surfing 101,3384580,46868638,11/5/2018,Y,180.0
Surfing 101,3384580,46868638,12/3/2018,Y,180.0
Surfing 101,3384580,46868638,12/5/2018,Y,180.0
Surfing 101,3384580,46868638,12/10/2018,Y,180.0
Surfing 101,3384580,46868996,8/20/2018,Y,180.0
Surfing 101,3384580,46868996,8/22/2018,Y,180.0
Surfing 101,3384580,46868996,8/24/2018,Y,300.0
Surfing 101,3384580,46868996,8/27/2018,Y,180.0
Surfing 101,3384580,46868996,8/29/2018,Y,180.0
Surfing 101,3384580,46868996,8/31/2018,Y,300.0
Surfing 101,3384580,46868996,9/3/2018,Y,180.0
Surfing 101,3384580,46868996,9/5/2018,Y,180.0
Surfing 101,3384580,46868996,9/12/2018,Y,180.0
Surfing 101,3384580,46868996,9/17/2018,Y,180.0
Surfing 101,3384580,46868996,9/19/2018,Y,180.0
Surfing 101,3384580,46868996,9/21/2018,Y,300.0
Surfing 101,3384580,46868996,9/24/2018,Y,180.0
Surfing 101,3384580,46868996,9/26/2018,Y,180.0
Surfing 101,3384580,46868996,10/1/2018,Y,180.0
Surfing 101,3384580,46868996,10/3/2018,Y,180.0
Surfing 101,3384580,46868996,10/8/2018,Y,180.0
Surfing 101,3384580,46868996,10/10/2018,Y,180.0
Surfing 101,3384580,46868996,10/15/2018,Y,180.0
Surfing 101,3384580,46868996,10/17/2018,Y,180.0
Surfing 101,3384580,46868996,10/24/2018,Y,180.0
Surfing 101,3384580,46868996,10/29/2018,Y,180.0
Surfing 101,3384580,46868996,10/31/2018,Y,180.0
Surfing 101,3384580,46868996,11/5/2018,Y,180.0
Surfing 101,3384580,46868996,11/7/2018,Y,180.0
Surfing 101,3384580,46868996,11/12/2018,Y,180.0
Surfing 101,3384580,46868996,11/14/2018,Y,180.0
Surfing 101,3384580,46868996,11/26/2018,Y,180.0
Surfing 101,3384580,46868996,11/28/2018,Y,180.0
Surfing 101,3384580,46868996,12/3/2018,Y,180.0
Surfing 101,3384580,46868996,12/10/2018,Y,180.0
Surfing 101,3384580,46868996,12/12/2018,Y,180.0
Surfing 101,3384580,46868996,1/7/2019,Y,180.0
Surfing 101,3384580,46868996,1/9/2019,Y,180.0
Surfing 101,3384580,46868996,1/28/2019,Y,180.0
Surfing 101,3384580,46868996,1/30/2019,Y,180.0
Surfing 101,3384580,46868996,2/4/2019,Y,180.0
Surfing 101,3384580,46868996,2/11/2019,Y,180.0
Surfing 101,3384580,46868996,2/13/2019,Y,180.0
Surfing 101,3384580,46868996,2/25/2019,Y,180.0
Surfing 101,3384580,46868996,3/4/2019,Y,180.0
Surfing 101,3384580,46868996,3/6/2019,Y,180.0
Surfing 101,3384580,46868996,3/11/2019,Y,180.0
Surfing 101,3384580,46868996,3/13/2019,Y,180.0
Surfing 101,3384580,46868996,3/15/2019,Y,300.0
Surfing 101,3384580,46868996,3/18/2019,Y,180.0
Surfing 101,3384580,46868996,4/1/2019,Y,180.0
Surfing 101,3384580,46868996,4/3/2019,Y,180.0
Surfing 101,3384580,46868996,4/8/2019,Y,180.0
Surfing 101,3384580,46868996,4/10/2019,Y,180.0
Surfing 101,3384580,46868996,4/15/2019,Y,180.0
Surfing 101,3384580,46868996,4/17/2019,Y,180.0
Surfing 101,3384580,46868996,4/19/2019,Y,300.0
Surfing 101,3384580,46868996,4/22/2019,Y,180.0
Surfing 101,3384580,46868996,4/29/2019,Y,180.0
Surfing 101,3384580,46868996,5/6/2019,Y,180.0
Surfing 101,3384580,46868996,5/8/2019,Y,180.0
Surfing 101,3384580,46868996,5/13/2019,Y,180.0
Surfing 101,3384580,46868996,5/20/2019,Y,180.0
Surfing 101,3384580,46868996,5/22/2019,Y,180.0
Surfing 101,3384580,46868996,5/24/2019,Y,300.0
Surfing 101,3384580,46869531,8/20/2018,Y,180.0
Surfing 101,3384580,46869531,8/22/2018,Y,180.0
Surfing 101,3384580,46869531,8/24/2018,Y,300.0
Surfing 101,3384580,46869531,8/27/2018,Y,180.0
Surfing 101,3384580,46869531,8/29/2018,Y,180.0
Surfing 101,3384580,46869531,9/3/2018,Y,180.0
Surfing 101,3384580,46869531,9/5/2018,Y,180.0
Surfing 101,3384580,46869531,9/10/2018,Y,180.0
Surfing 101,3384580,46869531,9/12/2018,Y,180.0
Surfing 101,3384580,46869531,9/14/2018,Y,300.0
Surfing 101,3384580,46869531,9/19/2018,Y,180.0
Surfing 101,3384580,46869531,9/21/2018,Y,300.0
Surfing 101,3384580,46869531,9/24/2018,Y,180.0
Surfing 101,3384580,46869531,9/26/2018,Y,180.0
Surfing 101,3384580,46869531,9/28/2018,Y,300.0
Surfing 101,3384580,46869531,10/1/2018,Y,180.0
Surfing 101,3384580,46869531,10/3/2018,Y,180.0
Surfing 101,3384580,46869531,10/8/2018,Y,180.0
Surfing 101,3384580,46869531,10/10/2018,Y,180.0
Surfing 101,3384580,46869531,10/12/2018,Y,300.0
Surfing 101,3384580,46869531,10/15/2018,Y,180.0
Surfing 101,3384580,46869531,10/17/2018,Y,180.0
Surfing 101,3384580,46869531,10/22/2018,Y,180.0
Surfing 101,3384580,46869531,10/24/2018,Y,180.0
Surfing 101,3384580,46869531,10/29/2018,Y,180.0
Surfing 101,3384580,46869531,11/5/2018,Y,180.0
Surfing 101,3384580,46869531,11/7/2018,Y,180.0
Surfing 101,3384580,46869531,11/9/2018,Y,300.0
Surfing 101,3384580,46869531,11/12/2018,Y,180.0
Surfing 101,3384580,46869531,11/14/2018,Y,180.0
Surfing 101,3384580,46869531,11/26/2018,Y,180.0
Surfing 101,3384580,46869531,11/28/2018,Y,180.0
Surfing 101,3384580,46869531,11/30/2018,Y,300.0
Surfing 101,3384580,46869531,12/3/2018,Y,180.0
Surfing 101,3384580,46869531,12/7/2018,Y,300.0
Surfing 101,3384580,46869531,12/10/2018,Y,180.0
Surfing 101,3384580,46869531,12/12/2018,Y,180.0
Surfing 101,3384580,46869531,12/14/2018,Y,300.0
Surfing 101,3384580,46869531,12/17/2018,Y,180.0
Surfing 101,3384580,46869531,1/7/2019,Y,180.0
Surfing 101,3384580,46869531,1/9/2019,Y,180.0
Surfing 101,3384580,46869531,1/11/2019,Y,300.0
Surfing 101,3384580,46869531,1/18/2019,Y,300.0
Surfing 101,3384580,46869531,1/23/2019,Y,180.0
Surfing 101,3384580,46869531,1/25/2019,Y,300.0
Surfing 101,3384580,46869531,1/28/2019,Y,180.0
Surfing 101,3384580,46869531,1/30/2019,Y,180.0
Surfing 101,3384580,46869531,2/1/2019,Y,300.0
Surfing 101,3384580,46869531,2/4/2019,Y,180.0
Surfing 101,3384580,46869531,2/8/2019,Y,300.0
Surfing 101,3384580,46869531,2/11/2019,Y,180.0
Surfing 101,3384580,46869531,2/20/2019,Y,180.0
Surfing 101,3384580,46869531,2/22/2019,Y,300.0
Surfing 101,3384580,46869531,2/25/2019,Y,180.0
Surfing 101,3384580,46869531,2/27/2019,Y,180.0
Surfing 101,3384580,46869531,3/1/2019,Y,300.0
Surfing 101,3384580,46869531,3/6/2019,Y,180.0
Surfing 101,3384580,46869531,3/8/2019,Y,300.0
Surfing 101,3384580,46869531,3/11/2019,Y,180.0
Surfing 101,3384580,46869531,3/13/2019,Y,180.0
Surfing 101,3384580,46869531,3/18/2019,Y,180.0
Surfing 101,3384580,46869531,3/20/2019,Y,180.0
Surfing 101,3384580,46869531,3/22/2019,Y,300.0
Surfing 101,3384580,46869531,4/1/2019,Y,180.0
Surfing 101,3384580,46869531,4/3/2019,Y,180.0
Surfing 101,3384580,46869531,4/5/2019,Y,300.0
Surfing 101,3384580,46869531,4/8/2019,Y,180.0
Surfing 101,3384580,46869531,4/10/2019,Y,180.0
Surfing 101,3384580,46869531,4/12/2019,Y,300.0
Surfing 101,3384580,46869531,4/15/2019,Y,180.0
Surfing 101,3384580,46869531,4/17/2019,Y,180.0
Surfing 101,3384580,46869531,4/19/2019,Y,300.0
Surfing 101,3384580,46869531,4/22/2019,Y,180.0
Surfing 101,3384580,46869531,4/26/2019,Y,300.0
Surfing 101,3384580,46869531,4/29/2019,Y,180.0
Surfing 101,3384580,46869531,5/3/2019,Y,300.0
Surfing 101,3384580,46869531,5/6/2019,Y,180.0
Surfing 101,3384580,46869531,5/8/2019,Y,180.0
